#Step   Etot   PotE Ktot  T
1814 -0.253427 -1.770891  1.517464 1.52
1815 -0.258267 -1.784477  1.526210 1.53
1816 -0.263099 -1.800085  1.536986 1.54
1817 -0.267931 -1.817488  1.549557 1.55
1818 -0.272772 -1.836344  1.563572 1.56
1819 -0.277632 -1.856210  1.578578 1.58
1820 -0.282517 -1.876555  1.594037 1.59
1821 -0.287434 -1.896781  1.609347 1.61
1822 -0.292385 -1.916248  1.623863 1.62
1823 -0.297373 -1.934297  1.636925 1.64
1824 -0.302395 -1.950286  1.647891 1.65
1825 -0.307448 -1.963624  1.656177 1.66
1826 -0.312524 -1.973809  1.661286 1.66
1827 -0.317613 -1.980466  1.662853 1.66
1828 -0.322704 -1.983379  1.660675 1.66
1829 -0.327783 -1.982518  1.654735 1.65
1830 -0.332836 -1.978056  1.645221 1.65
1831 -0.337848 -1.970370  1.632522 1.63
1832 -0.342807 -1.960023  1.617216 1.62
1833 -0.347702 -1.947733  1.600031 1.60
1834 -0.352524 -1.934322  1.581798 1.58
1835 -0.357269 -1.920646  1.563377 1.56
1836 -0.361934 -1.907524  1.545590 1.55
1837 -0.366517 -1.895669  1.529152 1.53
1838 -0.371019 -1.885635  1.514616 1.51
1839 -0.375440 -1.877798  1.502358 1.50
1840 -0.379780 -1.872361  1.492582 1.49
1841 -0.384040 -1.869400  1.485360 1.49
1842 -0.388222 -1.868901  1.480679 1.48
1843 -0.392330 -1.870813  1.478483 1.48
1844 -0.396372 -1.875070  1.478698 1.48
1845 -0.400355 -1.881589  1.481234 1.48
1846 -0.404288 -1.890254  1.485966 1.49
1847 -0.408181 -1.900888  1.492708 1.49
1848 -0.412041 -1.913231  1.501190 1.50
1849 -0.415874 -1.926930  1.511055 1.51
1850 -0.419686 -1.941556  1.521870 1.52
1851 -0.423479 -1.956635  1.533156 1.53
1852 -0.427256 -1.971689  1.544433 1.54
1853 -0.431016 -1.986279  1.555262 1.56
1854 -0.434762 -2.000050  1.565288 1.57
1855 -0.438494 -2.012753  1.574259 1.57
1856 -0.442213 -2.024253  1.582040 1.58
1857 -0.445923 -2.034519  1.588597 1.59
1858 -0.449625 -2.043584  1.593959 1.59
1859 -0.453324 -2.051495  1.598171 1.60
1860 -0.457022 -2.058255  1.601233 1.60
1861 -0.460719 -2.063769  1.603050 1.60
1862 -0.464414 -2.067813  1.603398 1.60
1863 -0.468102 -2.070028  1.601926 1.60
1864 -0.471774 -2.069954  1.598180 1.60
1865 -0.475420 -2.067079  1.591659 1.59
1866 -0.479027 -2.060903  1.581876 1.58
1867 -0.482580 -2.051008  1.568429 1.57
1868 -0.486061 -2.037113  1.551052 1.55
1869 -0.489455 -2.019128  1.529674 1.53
1870 -0.492741 -1.997197  1.504456 1.50
1871 -0.495902 -1.971733  1.475831 1.48
1872 -0.498922 -1.943440  1.444518 1.44
1873 -0.501788 -1.913310  1.411523 1.41
1874 -0.504494 -1.882586  1.378092 1.38
1875 -0.507040 -1.852665  1.345626 1.35
1876 -0.509431 -1.824976  1.315546 1.32
1877 -0.511675 -1.800821  1.289146 1.29
1878 -0.513778 -1.781249  1.267471 1.27
1879 -0.515745 -1.766994  1.251249 1.25
1880 -0.517580 -1.758475  1.240895 1.24
1881 -0.519284 -1.755855  1.236570 1.24
1882 -0.520864 -1.759109  1.238244 1.24
1883 -0.522327 -1.768075  1.245748 1.25
1884 -0.523682 -1.782470  1.258789 1.26
1885 -0.524938 -1.801880  1.276942 1.28
1886 -0.526103 -1.825744  1.299641 1.30
1887 -0.527186 -1.853353  1.326167 1.33
1888 -0.528191 -1.883858  1.355667 1.36
1889 -0.529123 -1.916305  1.387182 1.39
1890 -0.529987 -1.949677  1.419691 1.42
1891 -0.530787 -1.982952  1.452165 1.45
1892 -0.531529 -2.015149  1.483620 1.48
1893 -0.532218 -2.045384  1.513166 1.51
1894 -0.532861 -2.072906  1.540045 1.54
1895 -0.533464 -2.097123  1.563658 1.56
1896 -0.534035 -2.117613  1.583578 1.58
1897 -0.534581 -2.134122  1.599542 1.60
1898 -0.535106 -2.146549  1.611443 1.61
1899 -0.535617 -2.154924  1.619307 1.62
1900 -0.536116 -2.159387  1.623270 1.62
1901 -0.536605 -2.160163  1.623557 1.62
1902 -0.537084 -2.157542  1.620458 1.62
1903 -0.537552 -2.151863  1.614311 1.61
1904 -0.538005 -2.143499  1.605493 1.61
1905 -0.538441 -2.132848  1.594407 1.59
1906 -0.538854 -2.120322  1.581469 1.58
1907 -0.539240 -2.106340  1.567101 1.57
1908 -0.539594 -2.091311  1.551716 1.55
1909 -0.539912 -2.075618  1.535705 1.54
1910 -0.540190 -2.059607  1.519417 1.52
1911 -0.540422 -2.043566  1.503144 1.50
1912 -0.540604 -2.027718  1.487114 1.49
1913 -0.540729 -2.012213  1.471484 1.47
1914 -0.540793 -1.997143  1.456350 1.46
1915 -0.540790 -1.982552  1.441762 1.44
1916 -0.540714 -1.968465  1.427751 1.43
1917 -0.540559 -1.954914  1.414356 1.41
1918 -0.540321 -1.941958  1.401637 1.40
1919 -0.539999 -1.929693  1.389693 1.39
1920 -0.539591 -1.918239  1.378648 1.38
1921 -0.539096 -1.907720  1.368624 1.37
1922 -0.538516 -1.898226  1.359711 1.36
1923 -0.537848 -1.889778  1.351930 1.35
1924 -0.537091 -1.882309  1.345218 1.35
1925 -0.536239 -1.875677  1.339438 1.34
1926 -0.535288 -1.869701  1.334413 1.33
1927 -0.534232 -1.864216  1.329984 1.33
1928 -0.533068 -1.859129  1.326061 1.33
1929 -0.531794 -1.854449  1.322655 1.32
1930 -0.530412 -1.850290  1.319878 1.32
1931 -0.528926 -1.846826  1.317900 1.32
1932 -0.527339 -1.844231  1.316893 1.32
1933 -0.525652 -1.842612  1.316960 1.32
1934 -0.523865 -1.841965  1.318100 1.32
1935 -0.521975 -1.842171  1.320195 1.32
1936 -0.519979 -1.843015  1.323036 1.32
1937 -0.517873 -1.844234  1.326361 1.33
1938 -0.515654 -1.845554  1.329899 1.33
1939 -0.513322 -1.846729  1.333406 1.33
1940 -0.510877 -1.847565  1.336688 1.34
1941 -0.508317 -1.847937  1.339620 1.34
1942 -0.505645 -1.847802  1.342157 1.34
1943 -0.502860 -1.847209  1.344349 1.34
1944 -0.499964 -1.846302  1.346338 1.35
1945 -0.496960 -1.845311  1.348350 1.35
1946 -0.493852 -1.844523  1.350671 1.35
1947 -0.490641 -1.844239  1.353598 1.35
1948 -0.487332 -1.844725  1.357393 1.36
1949 -0.483924 -1.846151  1.362226 1.36
1950 -0.480418 -1.848563  1.368145 1.37
1951 -0.476810 -1.851869  1.375058 1.38
1952 -0.473097 -1.855853  1.382756 1.38
1953 -0.469274 -1.860219  1.390945 1.39
1954 -0.465340 -1.864633  1.399293 1.40
1955 -0.461292 -1.868777  1.407485 1.41
1956 -0.457131 -1.872383  1.415252 1.42
1957 -0.452860 -1.875263  1.422403 1.42
1958 -0.448482 -1.877324  1.428842 1.43
1959 -0.443999 -1.878575  1.434576 1.43
1960 -0.439417 -1.879135  1.439718 1.44
1961 -0.434739 -1.879216  1.444477 1.44
1962 -0.429971 -1.879106  1.449135 1.45
1963 -0.425116 -1.879133  1.454017 1.45
1964 -0.420180 -1.879620  1.459440 1.46
1965 -0.415163 -1.880838  1.465675 1.47
1966 -0.410065 -1.882978  1.472913 1.47
1967 -0.404886 -1.886131  1.481246 1.48
1968 -0.399622 -1.890287  1.490665 1.49
1969 -0.394271 -1.895354  1.501083 1.50
1970 -0.388830 -1.901183  1.512353 1.51
1971 -0.383299 -1.907600  1.524301 1.52
1972 -0.377676 -1.914434  1.536758 1.54
1973 -0.371963 -1.921538  1.549575 1.55
1974 -0.366165 -1.928795  1.562631 1.56
1975 -0.360285 -1.936112  1.575827 1.58
1976 -0.354331 -1.943392  1.589060 1.59
1977 -0.348309 -1.950510  1.602201 1.60
1978 -0.342225 -1.957291  1.615066 1.62
1979 -0.336084 -1.963489  1.627405 1.63
1980 -0.329894 -1.968796  1.638903 1.64
1981 -0.323659 -1.972855  1.649196 1.65
1982 -0.317387 -1.975290  1.657903 1.66
1983 -0.311085 -1.975739  1.664654 1.66
1984 -0.304762 -1.973891  1.669129 1.67
1985 -0.298426 -1.969515  1.671089 1.67
1986 -0.292087 -1.962486  1.670400 1.67
1987 -0.285753 -1.952812  1.667059 1.67
1988 -0.279431 -1.940648  1.661217 1.66
1989 -0.273129 -1.926317  1.653188 1.65
1990 -0.266850 -1.910317  1.643467 1.64
1991 -0.260597 -1.893323  1.632725 1.63
1992 -0.254372 -1.876177  1.621805 1.62
1993 -0.248173 -1.859859  1.611686 1.61
1994 -0.241998 -1.845435  1.603437 1.60
1995 -0.235843 -1.833984  1.598141 1.60
1996 -0.229702 -1.826505  1.596803 1.60
1997 -0.223565 -1.823804  1.600239 1.60
1998 -0.217423 -1.826389  1.608966 1.61
1999 -0.211261 -1.834377  1.623116 1.62
