#Step   Etot   PotE Ktot  T
1786 -0.102646 -1.832451  1.729805 1.73
1787 -0.102633 -1.817960  1.715326 1.72
1788 -0.102610 -1.802435  1.699826 1.70
1789 -0.102575 -1.786350  1.683775 1.68
1790 -0.102530 -1.770337  1.667807 1.67
1791 -0.102479 -1.755172  1.652693 1.65
1792 -0.102426 -1.741718  1.639291 1.64
1793 -0.102379 -1.730841  1.628462 1.63
1794 -0.102347 -1.723300  1.620953 1.62
1795 -0.102337 -1.719610  1.617274 1.62
1796 -0.102353 -1.719938  1.617585 1.62
1797 -0.102395 -1.724030  1.621635 1.62
1798 -0.102459 -1.731226  1.628767 1.63
1799 -0.102535 -1.740536  1.638001 1.64
1800 -0.102615 -1.750773  1.648157 1.65
1801 -0.102692 -1.760684  1.657993 1.66
1802 -0.102759 -1.769082  1.666323 1.67
1803 -0.102814 -1.774927  1.672113 1.67
1804 -0.102856 -1.777390  1.674535 1.67
1805 -0.102881 -1.775892  1.673011 1.67
1806 -0.102887 -1.770134  1.667247 1.67
1807 -0.102872 -1.760146  1.657275 1.66
1808 -0.102830 -1.746330  1.643500 1.64
1809 -0.102760 -1.729512  1.626752 1.63
1810 -0.102664 -1.710962  1.608299 1.61
1811 -0.102553 -1.692335  1.589781 1.59
1812 -0.102450 -1.675476  1.573025 1.57
1813 -0.102382 -1.662089  1.559707 1.56
1814 -0.102370 -1.653329  1.550958 1.55
1815 -0.102421 -1.649473  1.547053 1.55
1816 -0.102517 -1.649857  1.547340 1.55
1817 -0.102630 -1.653099  1.550469 1.55
1818 -0.102729 -1.657538  1.554809 1.55
1819 -0.102796 -1.661678  1.558882 1.56
1820 -0.102821 -1.664499  1.561678 1.56
1821 -0.102804 -1.665600  1.562796 1.56
1822 -0.102751 -1.665205  1.562453 1.56
1823 -0.102670 -1.664090  1.561420 1.56
1824 -0.102574 -1.663456  1.560882 1.56
1825 -0.102483 -1.664711  1.562229 1.56
1826 -0.102420 -1.669164  1.566743 1.57
1827 -0.102408 -1.677658  1.575250 1.58
1828 -0.102450 -1.690275  1.587825 1.59
1829 -0.102534 -1.706264  1.603730 1.60
1830 -0.102635 -1.724225  1.621590 1.62
1831 -0.102727 -1.742485  1.639757 1.64
1832 -0.102797 -1.759463  1.656667 1.66
1833 -0.102840 -1.773917  1.671077 1.67
1834 -0.102862 -1.785005  1.682143 1.68
1835 -0.102871 -1.792240  1.689369 1.69
1836 -0.102873 -1.795384  1.692511 1.69
1837 -0.102872 -1.794364  1.691491 1.69
1838 -0.102865 -1.789235  1.686370 1.69
1839 -0.102842 -1.780230  1.677387 1.68
1840 -0.102792 -1.767874  1.665081 1.67
1841 -0.102705 -1.753149  1.650444 1.65
1842 -0.102578 -1.737620  1.635042 1.64
1843 -0.102428 -1.723416  1.620988 1.62
1844 -0.102290 -1.712953  1.610664 1.61
1845 -0.102206 -1.708398  1.606192 1.61
1846 -0.102205 -1.711038  1.608833 1.61
1847 -0.102284 -1.720878  1.618594 1.62
1848 -0.102414 -1.736670  1.634257 1.63
1849 -0.102555 -1.756340  1.653785 1.65
1850 -0.102679 -1.777563  1.674883 1.67
1851 -0.102772 -1.798224  1.695452 1.70
1852 -0.102832 -1.816665  1.713833 1.71
1853 -0.102864 -1.831732  1.728868 1.73
1854 -0.102874 -1.842726  1.739851 1.74
1855 -0.102869 -1.849318  1.746449 1.75
1856 -0.102851 -1.851474  1.748622 1.75
1857 -0.102825 -1.849390  1.746566 1.75
1858 -0.102791 -1.843453  1.740662 1.74
1859 -0.102751 -1.834198  1.731447 1.73
1860 -0.102707 -1.822283  1.719576 1.72
1861 -0.102660 -1.808459  1.705799 1.71
1862 -0.102609 -1.793548  1.690938 1.69
1863 -0.102556 -1.778429  1.675873 1.68
1864 -0.102501 -1.764027  1.661526 1.66
1865 -0.102448 -1.751283  1.648835 1.65
1866 -0.102406 -1.741086  1.638680 1.64
1867 -0.102385 -1.734153  1.631768 1.63
1868 -0.102397 -1.730860  1.628463 1.63
1869 -0.102447 -1.731092  1.628645 1.63
1870 -0.102531 -1.734169  1.631638 1.63
1871 -0.102635 -1.738915  1.636280 1.64
1872 -0.102740 -1.743857  1.641117 1.64
1873 -0.102829 -1.747495  1.644666 1.64
1874 -0.102886 -1.748580  1.645694 1.65
1875 -0.102904 -1.746329  1.643425 1.64
1876 -0.102880 -1.740551  1.637671 1.64
1877 -0.102816 -1.731688  1.628872 1.63
1878 -0.102721 -1.720774  1.618053 1.62
1879 -0.102608 -1.709305  1.606697 1.61
1880 -0.102493 -1.699043  1.596550 1.60
1881 -0.102394 -1.691762  1.589368 1.59
1882 -0.102325 -1.688984  1.586659 1.59
1883 -0.102298 -1.691744  1.589446 1.59
1884 -0.102313 -1.700438  1.598126 1.60
1885 -0.102365 -1.714795  1.612430 1.61
1886 -0.102444 -1.733947  1.631503 1.63
1887 -0.102535 -1.756600  1.654065 1.65
1888 -0.102626 -1.781236  1.678611 1.68
1889 -0.102705 -1.806320  1.703615 1.70
1890 -0.102765 -1.830471  1.727706 1.73
1891 -0.102802 -1.852584  1.749781 1.75
1892 -0.102818 -1.871887  1.769069 1.77
1893 -0.102815 -1.887944  1.785129 1.79
1894 -0.102800 -1.900612  1.797812 1.80
1895 -0.102778 -1.909959  1.807180 1.81
1896 -0.102756 -1.916174  1.813417 1.81
1897 -0.102738 -1.919478  1.816740 1.82
1898 -0.102726 -1.920064  1.817338 1.82
1899 -0.102719 -1.918064  1.815345 1.82
1900 -0.102713 -1.913564  1.810850 1.81
1901 -0.102706 -1.906645  1.803940 1.80
1902 -0.102693 -1.897439  1.794746 1.79
1903 -0.102672 -1.886171  1.783499 1.78
1904 -0.102644 -1.873190  1.770546 1.77
1905 -0.102610 -1.858962  1.756352 1.76
1906 -0.102576 -1.844034  1.741458 1.74
1907 -0.102543 -1.828978  1.726434 1.73
1908 -0.102518 -1.814328  1.711811 1.71
1909 -0.102502 -1.800521  1.698019 1.70
1910 -0.102497 -1.787851  1.685354 1.69
1911 -0.102502 -1.776451  1.673949 1.67
1912 -0.102516 -1.766297  1.663782 1.66
1913 -0.102535 -1.757237  1.654702 1.65
1914 -0.102556 -1.749031  1.646475 1.65
1915 -0.102575 -1.741412  1.638836 1.64
1916 -0.102589 -1.734142  1.631554 1.63
1917 -0.102593 -1.727071  1.624478 1.62
1918 -0.102588 -1.720172  1.617584 1.62
1919 -0.102573 -1.713563  1.610990 1.61
1920 -0.102550 -1.707499  1.604948 1.60
1921 -0.102525 -1.702334  1.599810 1.60
1922 -0.102499 -1.698471  1.595972 1.60
1923 -0.102478 -1.696296  1.593818 1.59
1924 -0.102464 -1.696127  1.593662 1.59
1925 -0.102458 -1.698167  1.595709 1.60
1926 -0.102460 -1.702494  1.600035 1.60
1927 -0.102467 -1.709065  1.606598 1.61
1928 -0.102478 -1.717737  1.615259 1.62
1929 -0.102491 -1.728300  1.625809 1.63
1930 -0.102504 -1.740512  1.638008 1.64
1931 -0.102516 -1.754116  1.651601 1.65
1932 -0.102526 -1.768869  1.666343 1.67
1933 -0.102534 -1.784542  1.682008 1.68
1934 -0.102541 -1.800931  1.698390 1.70
1935 -0.102546 -1.817852  1.715306 1.72
1936 -0.102550 -1.835142  1.732591 1.73
1937 -0.102555 -1.852641  1.750086 1.75
1938 -0.102561 -1.870185  1.767624 1.77
1939 -0.102570 -1.887582  1.785012 1.79
1940 -0.102583 -1.904599  1.802016 1.80
1941 -0.102600 -1.920948  1.818347 1.82
1942 -0.102622 -1.936280  1.833659 1.83
1943 -0.102645 -1.950200  1.847554 1.85
1944 -0.102671 -1.962275  1.859605 1.86
1945 -0.102695 -1.972072  1.869377 1.87
1946 -0.102717 -1.979178  1.876461 1.88
1947 -0.102736 -1.983231  1.880495 1.88
1948 -0.102750 -1.983939  1.881188 1.88
1949 -0.102761 -1.981091  1.878331 1.88
1950 -0.102767 -1.974565  1.871798 1.87
1951 -0.102770 -1.964322  1.861552 1.86
1952 -0.102769 -1.950410  1.847642 1.85
1953 -0.102762 -1.932969  1.830207 1.83
1954 -0.102749 -1.912240  1.809491 1.81
1955 -0.102727 -1.888594  1.785867 1.79
1956 -0.102692 -1.862566  1.759873 1.76
1957 -0.102643 -1.834895  1.732252 1.73
1958 -0.102579 -1.806548  1.703968 1.70
1959 -0.102506 -1.778700  1.676194 1.68
1960 -0.102433 -1.752653  1.650220 1.65
1961 -0.102373 -1.729683  1.627310 1.63
1962 -0.102338 -1.710845  1.608507 1.61
1963 -0.102334 -1.696788  1.594454 1.59
1964 -0.102361 -1.687659  1.585298 1.59
1965 -0.102409 -1.683118  1.580709 1.58
1966 -0.102470 -1.682453  1.579983 1.58
1967 -0.102533 -1.684734  1.582201 1.58
1968 -0.102593 -1.688956  1.586363 1.59
1969 -0.102645 -1.694139  1.591494 1.59
1970 -0.102688 -1.699393  1.596705 1.60
1971 -0.102720 -1.703968  1.601249 1.60
1972 -0.102738 -1.707284  1.604546 1.60
1973 -0.102744 -1.708961  1.606217 1.61
1974 -0.102738 -1.708825  1.606087 1.61
1975 -0.102722 -1.706895  1.604173 1.60
1976 -0.102699 -1.703354  1.600656 1.60
1977 -0.102671 -1.698511  1.595840 1.60
1978 -0.102641 -1.692756  1.590115 1.59
1979 -0.102611 -1.686525  1.583914 1.58
1980 -0.102582 -1.680272  1.577691 1.58
1981 -0.102554 -1.674444  1.571890 1.57
1982 -0.102530 -1.669466  1.566936 1.57
1983 -0.102509 -1.665723  1.563214 1.56
1984 -0.102491 -1.663554  1.561063 1.56
1985 -0.102477 -1.663241  1.560763 1.56
1986 -0.102468 -1.665003  1.562535 1.56
1987 -0.102462 -1.668996  1.566534 1.57
1988 -0.102460 -1.675311  1.572851 1.57
1989 -0.102462 -1.683975  1.581513 1.58
1990 -0.102468 -1.694949  1.592481 1.59
1991 -0.102478 -1.708127  1.605649 1.61
1992 -0.102493 -1.723337  1.620844 1.62
1993 -0.102511 -1.740336  1.637825 1.64
1994 -0.102532 -1.758817  1.656285 1.66
1995 -0.102556 -1.778416  1.675860 1.68
1996 -0.102581 -1.798726  1.696145 1.70
1997 -0.102606 -1.819320  1.716715 1.72
1998 -0.102627 -1.839780  1.737153 1.74
1999 -0.102644 -1.859726  1.757082 1.76
