#Step   Etot   PotE Ktot  T
1775 -0.994498 -2.186712  1.192214 1.19
1776 -0.994501 -2.183456  1.188955 1.19
1777 -0.994509 -2.181456  1.186948 1.19
1778 -0.994520 -2.180597  1.186077 1.19
1779 -0.994535 -2.180697  1.186162 1.19
1780 -0.994551 -2.181527  1.186976 1.19
1781 -0.994567 -2.182834  1.188267 1.19
1782 -0.994583 -2.184354  1.189770 1.19
1783 -0.994599 -2.185824  1.191225 1.19
1784 -0.994612 -2.186998  1.192386 1.19
1785 -0.994623 -2.187660  1.193037 1.19
1786 -0.994630 -2.187637  1.193007 1.19
1787 -0.994633 -2.186818  1.192185 1.19
1788 -0.994631 -2.185163  1.190532 1.19
1789 -0.994624 -2.182712  1.188089 1.19
1790 -0.994612 -2.179586  1.184973 1.18
1791 -0.994598 -2.175967  1.181369 1.18
1792 -0.994583 -2.172087  1.177504 1.18
1793 -0.994569 -2.168194  1.173625 1.17
1794 -0.994557 -2.164525  1.169967 1.17
1795 -0.994550 -2.161275  1.166725 1.17
1796 -0.994548 -2.158578  1.164030 1.16
1797 -0.994552 -2.156484  1.161933 1.16
1798 -0.994561 -2.154953  1.160392 1.16
1799 -0.994575 -2.153855  1.159280 1.16
1800 -0.994593 -2.152982  1.158389 1.16
1801 -0.994610 -2.152080  1.157470 1.16
1802 -0.994626 -2.150882  1.156257 1.16
1803 -0.994637 -2.149150  1.154513 1.15
1804 -0.994644 -2.146697  1.152053 1.15
1805 -0.994647 -2.143406  1.148759 1.15
1806 -0.994646 -2.139219  1.144572 1.14
1807 -0.994644 -2.134129  1.139485 1.14
1808 -0.994641 -2.128158  1.133517 1.13
1809 -0.994637 -2.121346  1.126709 1.13
1810 -0.994634 -2.113743  1.119109 1.12
1811 -0.994629 -2.105406  1.110776 1.11
1812 -0.994624 -2.096406  1.101782 1.10
1813 -0.994619 -2.086832  1.092213 1.09
1814 -0.994612 -2.076788  1.082176 1.08
1815 -0.994604 -2.066397  1.071793 1.07
1816 -0.994595 -2.055800  1.061205 1.06
1817 -0.994586 -2.045154  1.050568 1.05
1818 -0.994576 -2.034627  1.040051 1.04
1819 -0.994565 -2.024405  1.029840 1.03
1820 -0.994554 -2.014682  1.020128 1.02
1821 -0.994542 -2.005665  1.011123 1.01
1822 -0.994530 -1.997567  1.003037 1.00
1823 -0.994518 -1.990602  0.996084 1.00
1824 -0.994508 -1.984973  0.990465 0.99
1825 -0.994500 -1.980859  0.986359 0.99
1826 -0.994495 -1.978402  0.983907 0.98
1827 -0.994494 -1.977688  0.983193 0.98
1828 -0.994498 -1.978737  0.984239 0.98
1829 -0.994506 -1.981498  0.986992 0.99
1830 -0.994516 -1.985853  0.991337 0.99
1831 -0.994528 -1.991637  0.997109 1.00
1832 -0.994540 -1.998651  1.004111 1.00
1833 -0.994550 -2.006696  1.012146 1.01
1834 -0.994559 -2.015586  1.021028 1.02
1835 -0.994565 -2.025159  1.030594 1.03
1836 -0.994571 -2.035275  1.040704 1.04
1837 -0.994577 -2.045801  1.051224 1.05
1838 -0.994585 -2.056595  1.062010 1.06
1839 -0.994595 -2.067485  1.072890 1.07
1840 -0.994608 -2.078262  1.083654 1.08
1841 -0.994624 -2.088678  1.094054 1.09
1842 -0.994640 -2.098454  1.103814 1.10
1843 -0.994656 -2.107297  1.112641 1.11
1844 -0.994670 -2.114924  1.120254 1.12
1845 -0.994682 -2.121079  1.126397 1.13
1846 -0.994689 -2.125553  1.130864 1.13
1847 -0.994693 -2.128201  1.133508 1.13
1848 -0.994691 -2.128946  1.134255 1.13
1849 -0.994684 -2.127793  1.133109 1.13
1850 -0.994673 -2.124825  1.130152 1.13
1851 -0.994657 -2.120204  1.125547 1.13
1852 -0.994638 -2.114163  1.119526 1.12
1853 -0.994616 -2.106996  1.112380 1.11
1854 -0.994592 -2.099041  1.104449 1.10
1855 -0.994568 -2.090661  1.096093 1.10
1856 -0.994546 -2.082223  1.087677 1.09
1857 -0.994527 -2.074070  1.079542 1.08
1858 -0.994512 -2.066503  1.071990 1.07
1859 -0.994502 -2.059761  1.065259 1.07
1860 -0.994497 -2.054011  1.059514 1.06
1861 -0.994498 -2.049340  1.054843 1.05
1862 -0.994502 -2.045760  1.051258 1.05
1863 -0.994510 -2.043216  1.048706 1.05
1864 -0.994519 -2.041603  1.047084 1.05
1865 -0.994529 -2.040788  1.046259 1.05
1866 -0.994538 -2.040632  1.046094 1.05
1867 -0.994543 -2.041011  1.046468 1.05
1868 -0.994546 -2.041842  1.047297 1.05
1869 -0.994544 -2.043095  1.048552 1.05
1870 -0.994538 -2.044796  1.050258 1.05
1871 -0.994530 -2.047024  1.052494 1.05
1872 -0.994522 -2.049886  1.055364 1.06
1873 -0.994516 -2.053489  1.058973 1.06
1874 -0.994514 -2.057905  1.063391 1.06
1875 -0.994519 -2.063137  1.068618 1.07
1876 -0.994530 -2.069095  1.074565 1.07
1877 -0.994546 -2.075594  1.081047 1.08
1878 -0.994567 -2.082360  1.087793 1.09
1879 -0.994590 -2.089062  1.094472 1.09
1880 -0.994612 -2.095337  1.100725 1.10
1881 -0.994632 -2.100829  1.106197 1.11
1882 -0.994648 -2.105220  1.110572 1.11
1883 -0.994659 -2.108249  1.113590 1.11
1884 -0.994665 -2.109737  1.115072 1.12
1885 -0.994664 -2.109595  1.114932 1.11
1886 -0.994657 -2.107834  1.113177 1.11
1887 -0.994644 -2.104560  1.109915 1.11
1888 -0.994627 -2.099968  1.105341 1.11
1889 -0.994607 -2.094328  1.099721 1.10
1890 -0.994586 -2.087952  1.093365 1.09
1891 -0.994567 -2.081168  1.086601 1.09
1892 -0.994551 -2.074282  1.079730 1.08
1893 -0.994541 -2.067546  1.073006 1.07
1894 -0.994536 -2.061138  1.066602 1.07
1895 -0.994536 -2.055146  1.060610 1.06
1896 -0.994541 -2.049580  1.055039 1.06
1897 -0.994548 -2.044386  1.049837 1.05
1898 -0.994556 -2.039473  1.044917 1.04
1899 -0.994562 -2.034747  1.040185 1.04
1900 -0.994564 -2.030138  1.035574 1.04
1901 -0.994563 -2.025623  1.031059 1.03
1902 -0.994559 -2.021231  1.026672 1.03
1903 -0.994552 -2.017045  1.022493 1.02
1904 -0.994544 -2.013185  1.018641 1.02
1905 -0.994537 -2.009788  1.015251 1.02
1906 -0.994531 -2.006983  1.012452 1.01
1907 -0.994528 -2.004872  1.010344 1.01
1908 -0.994528 -2.003517  1.008988 1.01
1909 -0.994530 -2.002937  1.008406 1.01
1910 -0.994533 -2.003122  1.008589 1.01
1911 -0.994535 -2.004049  1.009514 1.01
1912 -0.994534 -2.005708  1.011174 1.01
1913 -0.994530 -2.008118  1.013588 1.01
1914 -0.994523 -2.011341  1.016818 1.02
1915 -0.994515 -2.015478  1.020964 1.02
1916 -0.994507 -2.020643  1.026136 1.03
1917 -0.994502 -2.026933  1.032431 1.03
1918 -0.994504 -2.034389  1.039885 1.04
1919 -0.994511 -2.042963  1.048452 1.05
1920 -0.994525 -2.052507  1.057981 1.06
1921 -0.994544 -2.062772  1.068228 1.07
1922 -0.994565 -2.073438  1.078873 1.08
1923 -0.994586 -2.084144  1.089557 1.09
1924 -0.994606 -2.094523  1.099916 1.10
1925 -0.994623 -2.104234  1.109611 1.11
1926 -0.994636 -2.112982  1.118345 1.12
1927 -0.994647 -2.120522  1.125875 1.13
1928 -0.994654 -2.126665  1.132011 1.13
1929 -0.994660 -2.131268  1.136609 1.14
1930 -0.994664 -2.134229  1.139565 1.14
1931 -0.994667 -2.135477  1.140809 1.14
1932 -0.994669 -2.134970  1.140301 1.14
1933 -0.994669 -2.132700  1.138031 1.14
1934 -0.994666 -2.128699  1.134032 1.13
1935 -0.994659 -2.123056  1.128398 1.13
1936 -0.994644 -2.115946  1.121302 1.12
1937 -0.994622 -2.107648  1.113026 1.11
1938 -0.994591 -2.098566  1.103975 1.10
1939 -0.994555 -2.089224  1.094670 1.09
1940 -0.994516 -2.080236  1.085721 1.09
1941 -0.994481 -2.072235  1.077754 1.08
1942 -0.994457 -2.065779  1.071322 1.07
1943 -0.994449 -2.061251  1.066802 1.07
1944 -0.994458 -2.058787  1.064329 1.06
1945 -0.994481 -2.058256  1.063775 1.06
1946 -0.994512 -2.059305  1.064793 1.06
1947 -0.994544 -2.061449  1.066906 1.07
1948 -0.994570 -2.064180  1.069610 1.07
1949 -0.994588 -2.067060  1.072472 1.07
1950 -0.994595 -2.069780  1.075185 1.08
1951 -0.994592 -2.072193  1.077602 1.08
1952 -0.994580 -2.074310  1.079730 1.08
1953 -0.994562 -2.076271  1.081709 1.08
1954 -0.994541 -2.078315  1.083774 1.08
1955 -0.994521 -2.080729  1.086208 1.09
1956 -0.994504 -2.083795  1.089291 1.09
1957 -0.994494 -2.087742  1.093247 1.09
1958 -0.994493 -2.092695  1.098202 1.10
1959 -0.994501 -2.098653  1.104152 1.10
1960 -0.994517 -2.105476  1.110959 1.11
1961 -0.994538 -2.112904  1.118366 1.12
1962 -0.994561 -2.120596  1.126035 1.13
1963 -0.994583 -2.128176  1.133593 1.13
1964 -0.994601 -2.135279  1.140677 1.14
1965 -0.994615 -2.141593  1.146979 1.15
1966 -0.994622 -2.146885  1.152263 1.15
1967 -0.994624 -2.151007  1.156383 1.16
1968 -0.994621 -2.153897  1.159276 1.16
1969 -0.994614 -2.155572  1.160957 1.16
1970 -0.994605 -2.156106  1.161501 1.16
1971 -0.994595 -2.155621  1.161026 1.16
1972 -0.994583 -2.154264  1.159681 1.16
1973 -0.994572 -2.152199  1.157626 1.16
1974 -0.994562 -2.149589  1.155028 1.16
1975 -0.994553 -2.146596  1.152043 1.15
1976 -0.994545 -2.143363  1.148819 1.15
1977 -0.994539 -2.140020  1.145482 1.15
1978 -0.994534 -2.136672  1.142138 1.14
1979 -0.994531 -2.133400  1.138869 1.14
1980 -0.994530 -2.130262  1.135732 1.14
1981 -0.994530 -2.127287  1.132757 1.13
1982 -0.994531 -2.124489  1.129957 1.13
1983 -0.994533 -2.121861  1.127327 1.13
1984 -0.994535 -2.119388  1.124853 1.12
1985 -0.994537 -2.117053  1.122516 1.12
1986 -0.994538 -2.114837  1.120299 1.12
1987 -0.994539 -2.112729  1.118190 1.12
1988 -0.994540 -2.110716  1.116177 1.12
1989 -0.994541 -2.108791  1.114250 1.11
1990 -0.994542 -2.106940  1.112398 1.11
1991 -0.994544 -2.105149  1.110605 1.11
1992 -0.994546 -2.103395  1.108849 1.11
1993 -0.994548 -2.101651  1.107103 1.11
1994 -0.994549 -2.099890  1.105341 1.11
1995 -0.994551 -2.098088  1.103537 1.10
1996 -0.994552 -2.096226  1.101675 1.10
1997 -0.994552 -2.094296  1.099744 1.10
1998 -0.994552 -2.092296  1.097743 1.10
1999 -0.994553 -2.090229  1.095676 1.10
