#Step   Etot   PotE Ktot  T
604 -0.157510 -1.789407  1.631896 1.63
605 -0.145870 -1.774977  1.629107 1.63
606 -0.131421 -1.758383  1.626962 1.63
607 -0.114809 -1.740555  1.625746 1.63
608 -0.096969 -1.722696  1.625727 1.63
609 -0.079109 -1.706191  1.627082 1.63
610 -0.062617 -1.692438  1.629820 1.63
611 -0.048891 -1.682624  1.633733 1.63
612 -0.039113 -1.677516  1.638402 1.64
613 -0.034039 -1.677329  1.643290 1.64
614 -0.033877 -1.681741  1.647863 1.65
615 -0.038300 -1.690026  1.651726 1.65
616 -0.046582 -1.701272  1.654690 1.65
617 -0.057817 -1.714580  1.656763 1.66
618 -0.071112 -1.729198  1.658086 1.66
619 -0.085719 -1.744560  1.658841 1.66
620 -0.101075 -1.760259  1.659184 1.66
621 -0.116773 -1.775982  1.659209 1.66
622 -0.132497 -1.791449  1.658953 1.66
623 -0.147966 -1.806375  1.658409 1.66
624 -0.162894 -1.820455  1.657561 1.66
625 -0.176974 -1.833371  1.656397 1.66
626 -0.189889 -1.844808  1.654920 1.65
627 -0.201325 -1.854475  1.653150 1.65
628 -0.210988 -1.862113  1.651125 1.65
629 -0.218623 -1.867520  1.648897 1.65
630 -0.224024 -1.870556  1.646532 1.65
631 -0.227054 -1.871165  1.644111 1.64
632 -0.227657 -1.869381  1.641724 1.64
633 -0.225868 -1.865328  1.639460 1.64
634 -0.221811 -1.859214  1.637403 1.64
635 -0.215695 -1.851307  1.635612 1.64
636 -0.207788 -1.841910  1.634122 1.63
637 -0.198393 -1.831337  1.632944 1.63
638 -0.187822 -1.819885  1.632063 1.63
639 -0.176373 -1.807830  1.631457 1.63
640 -0.164319 -1.795427  1.631108 1.63
641 -0.151915 -1.782930  1.631015 1.63
642 -0.139413 -1.770627  1.631214 1.63
643 -0.127101 -1.758888  1.631788 1.63
644 -0.115350 -1.748224  1.632874 1.63
645 -0.104672 -1.739328  1.634656 1.63
646 -0.095764 -1.733099  1.637334 1.64
647 -0.089530 -1.730592  1.641062 1.64
648 -0.087032 -1.732899  1.645867 1.65
649 -0.089364 -1.740932  1.651568 1.65
650 -0.097437 -1.755176  1.657739 1.66
651 -0.111727 -1.775474  1.663746 1.66
652 -0.132066 -1.800943  1.668877 1.67
653 -0.157562 -1.830072  1.672509 1.67
654 -0.186697 -1.860963  1.674266 1.67
655 -0.217577 -1.891652  1.674075 1.67
656 -0.248241 -1.920382  1.672142 1.67
657 -0.276941 -1.945793  1.668851 1.67
658 -0.302323 -1.966982  1.664659 1.66
659 -0.323487 -1.983490  1.660003 1.66
660 -0.339976 -1.995224  1.655247 1.66
661 -0.351698 -2.002359  1.650661 1.65
662 -0.358829 -2.005244  1.646415 1.65
663 -0.361713 -2.004300  1.642587 1.64
664 -0.360774 -1.999952  1.639178 1.64
665 -0.356432 -1.992564  1.636132 1.64
666 -0.349050 -1.982416  1.633366 1.63
667 -0.338905 -1.969703  1.630798 1.63
668 -0.326192 -1.954575  1.628383 1.63
669 -0.311059 -1.937191  1.626131 1.63
670 -0.293667 -1.917785  1.624119 1.62
671 -0.274250 -1.896727  1.622477 1.62
672 -0.253181 -1.874556  1.621375 1.62
673 -0.231002 -1.851985  1.620984 1.62
674 -0.208427 -1.829869  1.621442 1.62
675 -0.186311 -1.809137  1.622826 1.62
676 -0.165586 -1.790718  1.625132 1.63
677 -0.147177 -1.775455  1.628278 1.63
678 -0.131928 -1.764035  1.632107 1.63
679 -0.120526 -1.756920  1.636394 1.64
680 -0.113434 -1.754280  1.640846 1.64
681 -0.110820 -1.755922  1.645101 1.65
682 -0.112487 -1.761247  1.648759 1.65
683 -0.117832 -1.769267  1.651435 1.65
684 -0.125861 -1.778704  1.652842 1.65
685 -0.135292 -1.788156  1.652864 1.65
686 -0.144726 -1.796314  1.651587 1.65
687 -0.152855 -1.802145  1.649290 1.65
688 -0.158654 -1.805035  1.646381 1.65
689 -0.161513 -1.804840  1.643328 1.64
690 -0.161292 -1.801871  1.640579 1.64
691 -0.158307 -1.796805  1.638498 1.64
692 -0.153236 -1.790554  1.637317 1.64
693 -0.146992 -1.784098  1.637106 1.64
694 -0.140553 -1.778325  1.637772 1.64
695 -0.134802 -1.773885  1.639083 1.64
696 -0.130384 -1.771112  1.640728 1.64
697 -0.127630 -1.770007  1.642377 1.64
698 -0.126538 -1.770290  1.643752 1.64
699 -0.126826 -1.771494  1.644668 1.64
700 -0.128028 -1.773076  1.645047 1.65
701 -0.129605 -1.774508  1.644903 1.64
702 -0.131030 -1.775344  1.644314 1.64
703 -0.131858 -1.775249  1.643391 1.64
704 -0.131756 -1.774001  1.642245 1.64
705 -0.130504 -1.771483  1.640979 1.64
706 -0.127981 -1.767657  1.639675 1.64
707 -0.124152 -1.762552  1.638400 1.64
708 -0.119045 -1.756251  1.637207 1.64
709 -0.112741 -1.748887  1.636146 1.64
710 -0.105374 -1.740639  1.635265 1.64
711 -0.097123 -1.731734  1.634610 1.63
712 -0.088217 -1.722437  1.634220 1.63
713 -0.078920 -1.713039  1.634119 1.63
714 -0.069524 -1.703833  1.634309 1.63
715 -0.060321 -1.695092  1.634771 1.63
716 -0.051584 -1.687049  1.635465 1.64
717 -0.043543 -1.679888  1.636345 1.64
718 -0.036384 -1.673755  1.637372 1.64
719 -0.030248 -1.668780  1.638531 1.64
720 -0.025268 -1.665117  1.639850 1.64
721 -0.021599 -1.662992  1.641394 1.64
722 -0.019466 -1.662722  1.643255 1.64
723 -0.019193 -1.664709  1.645516 1.65
724 -0.021185 -1.669379  1.648193 1.65
725 -0.025870 -1.677060  1.651190 1.65
726 -0.033573 -1.687850  1.654278 1.65
727 -0.044387 -1.701510  1.657123 1.66
728 -0.058066 -1.717440  1.659374 1.66
729 -0.074005 -1.734762  1.660757 1.66
730 -0.091323 -1.752477  1.661154 1.66
731 -0.109026 -1.769640  1.660613 1.66
732 -0.126173 -1.785485  1.659312 1.66
733 -0.142004 -1.799487  1.657482 1.66
734 -0.155994 -1.811338  1.655343 1.66
735 -0.167839 -1.820901  1.653063 1.65
736 -0.177398 -1.828146  1.650748 1.65
737 -0.184641 -1.833103  1.648463 1.65
738 -0.189594 -1.835849  1.646255 1.65
739 -0.192336 -1.836511  1.644175 1.64
740 -0.192995 -1.835274  1.642279 1.64
741 -0.191756 -1.832366  1.640610 1.64
742 -0.188851 -1.828026  1.639175 1.64
743 -0.184518 -1.822447  1.637929 1.64
744 -0.178946 -1.815724  1.636778 1.64
745 -0.172229 -1.807845  1.635616 1.64
746 -0.164350 -1.798716  1.634366 1.63
747 -0.155216 -1.788235  1.633020 1.63
748 -0.144724 -1.776381  1.631657 1.63
749 -0.132856 -1.763287  1.630431 1.63
750 -0.119748 -1.749289  1.629541 1.63
751 -0.105739 -1.734931  1.629193 1.63
752 -0.091374 -1.720934  1.629560 1.63
753 -0.077375 -1.708131  1.630757 1.63
754 -0.064577 -1.697393  1.632816 1.63
755 -0.053848 -1.689530  1.635682 1.64
756 -0.045999 -1.685212  1.639213 1.64
757 -0.041697 -1.684901  1.643204 1.64
758 -0.041401 -1.688811  1.647409 1.65
759 -0.045327 -1.696901  1.651575 1.65
760 -0.053430 -1.708890  1.655460 1.66
761 -0.065430 -1.724283  1.658853 1.66
762 -0.080832 -1.742413  1.661582 1.66
763 -0.098968 -1.762485  1.663517 1.66
764 -0.119043 -1.783625  1.664583 1.66
765 -0.140181 -1.804938  1.664757 1.66
766 -0.161488 -1.825571  1.664082 1.66
767 -0.182111 -1.844770  1.662659 1.66
768 -0.201298 -1.861938  1.660640 1.66
769 -0.218452 -1.876672  1.658220 1.66
770 -0.233171 -1.888780  1.655609 1.66
771 -0.245266 -1.898284  1.653018 1.65
772 -0.254760 -1.905393  1.650632 1.65
773 -0.261863 -1.910457  1.648594 1.65
774 -0.266926 -1.913912  1.646987 1.65
775 -0.270384 -1.916217  1.645833 1.65
776 -0.272695 -1.917792  1.645098 1.65
777 -0.274278 -1.918976  1.644698 1.64
778 -0.275471 -1.919991  1.644521 1.64
779 -0.276496 -1.920928  1.644432 1.64
780 -0.277442 -1.921737  1.644295 1.64
781 -0.278260 -1.922232  1.643972 1.64
782 -0.278763 -1.922104  1.643341 1.64
783 -0.278639 -1.920940  1.642300 1.64
784 -0.277477 -1.918260  1.640783 1.64
785 -0.274796 -1.913563  1.638768 1.64
786 -0.270093 -1.906382  1.636290 1.64
787 -0.262900 -1.896348  1.633448 1.63
788 -0.252850 -1.883256  1.630406 1.63
789 -0.239738 -1.867133  1.627394 1.63
790 -0.223594 -1.848289  1.624695 1.62
791 -0.204729 -1.827346  1.622617 1.62
792 -0.183772 -1.805226  1.621453 1.62
793 -0.161648 -1.783062  1.621414 1.62
794 -0.139493 -1.762056  1.622563 1.62
795 -0.118507 -1.743281  1.624775 1.62
796 -0.099757 -1.727520  1.627763 1.63
797 -0.084017 -1.715182  1.631165 1.63
798 -0.071690 -1.706352  1.634661 1.63
799 -0.062860 -1.700922  1.638062 1.64
800 -0.057425 -1.698750  1.641325 1.64
801 -0.055246 -1.699755  1.644509 1.64
802 -0.056249 -1.703937  1.647688 1.65
803 -0.060436 -1.711320  1.650884 1.65
804 -0.067829 -1.721851  1.654023 1.65
805 -0.078375 -1.735322  1.656947 1.66
806 -0.091860 -1.751314  1.659454 1.66
807 -0.107862 -1.769208  1.661346 1.66
808 -0.125762 -1.788242  1.662481 1.66
809 -0.144796 -1.807592  1.662797 1.66
810 -0.164142 -1.826452  1.662311 1.66
811 -0.182996 -1.844096  1.661101 1.66
812 -0.200633 -1.859906  1.659272 1.66
813 -0.216437 -1.873371  1.656933 1.66
814 -0.229898 -1.884078  1.654179 1.65
815 -0.240601 -1.891691  1.651090 1.65
816 -0.248210 -1.895954  1.647744 1.65
817 -0.252464 -1.896697  1.644233 1.64
818 -0.253196 -1.893877  1.640681 1.64
819 -0.250361 -1.887623  1.637262 1.64
820 -0.244088 -1.878292  1.634204 1.63
821 -0.234736 -1.866518  1.631782 1.63
822 -0.222944 -1.853234  1.630290 1.63
823 -0.209649 -1.839636  1.629987 1.63
824 -0.196053 -1.827075  1.631021 1.63
825 -0.183510 -1.816861  1.633351 1.63
826 -0.173329 -1.810028  1.636699 1.64
827 -0.166533 -1.807115  1.640582 1.64
828 -0.163654 -1.808076  1.644421 1.64
829 -0.164635 -1.812339  1.647704 1.65
830 -0.168902 -1.819014  1.650112 1.65
831 -0.175567 -1.827137  1.651570 1.65
832 -0.183672 -1.835876  1.652204 1.65
833 -0.192394 -1.844647  1.652253 1.65
834 -0.201150 -1.853126  1.651976 1.65
835 -0.209620 -1.861207  1.651587 1.65
836 -0.217698 -1.868924  1.651226 1.65
837 -0.225416 -1.876372  1.650956 1.65
838 -0.232866 -1.883648  1.650782 1.65
839 -0.240145 -1.890818  1.650672 1.65
840 -0.247318 -1.897906  1.650588 1.65
841 -0.254407 -1.904909  1.650503 1.65
842 -0.261409 -1.911820  1.6842 -0.2657843 -0.268317 -1.918652  1.650335 1.65
844 -0.275147 -1.925447  1.650300 1.65
845 -0.281944 -1.932263  1.650319 1.65
846 -0.288765 -1.939128  1.650364 1.65
847 -0.295638 -1.945989  1.650351 1.65
848 -0.302507 -1.952668  1.650161 1.65
849 -0.309192 -1.958861  1.649669 1.65
850 -0.315385 -1.964179  1.648794 1.65
851 -0.320697 -1.968232  1.647535 1.65
852 -0.324739 -1.970716  1.645977 1.65
853 -0.327210 -1.971487  1.644277 1.64
854 -0.327968 -1.970593  1.642625 1.64
855 -0.327065 -1.968269  1.641204 1.64
856 -0.324737 -1.964885  1.640148 1.64
857 -0.321355 -1.960873  1.639518 1.64
858 -0.317350 -1.956638  1.639289 1.64
859 -0.313125 -1.952489  1.639363 1.64
860 -0.308986 -1.948588  1.639602 1.64
861 -0.305092 -1.944958  1.639865 1.64
862 -0.301464 -1.941516  1.640051 1.64
863 -0.298020 -1.938143  1.640122 1.64
864 -0.294643 -1.934743  1.640100 1.64
865 -0.291238 -1.931282  1.640044 1.64
866 -0.287775 -1.927790  1.640015 1.64
867 -0.284282 -1.924328  1.640046 1.64
868 -0.280823 -1.920959  1.640137 1.64
869 -0.277455 -1.917716  1.640261 1.64
870 -0.274213 -1.914607  1.640394 1.64
871 -0.271101 -1.911630  1.640529 1.64
872 -0.268122 -1.908808  1.640687 1.64
873 -0.265298 -1.906199  1.640901 1.64
874 -0.262688 -1.903889  1.641201 1.64
875 -0.260381 -1.901970  1.641588 1.64
876 -0.258466 -1.900494  1.642028 1.64
877 -0.256997 -1.899450  1.642453 1.64
878 -0.255959 -1.898736  1.642777 1.64
879 -0.255250 -1.898168  1.642918 1.64
880 -0.254684 -1.897500  1.642816 1.64
881 -0.254015 -1.896459  1.642445 1.64
882 -0.252971 -1.894789  1.641818 1.64
883 -0.251296 -1.892282  1.640986 1.64
884 -0.248783 -1.888806  1.640023 1.64
885 -0.245301 -1.884321  1.639019 1.64
886 -0.240810 -1.878875  1.638065 1.64
887 -0.235360 -1.872605  1.637244 1.64
888 -0.229087 -1.865710  1.636623 1.64
889 -0.222191 -1.858438  1.636247 1.64
890 -0.214920 -1.851060  1.636141 1.64
891 -0.207544 -1.843846  1.636303 1.64
892 -0.200333 -1.837044  1.636711 1.64
893 -0.193534 -1.830862  1.637327 1.64
894 -0.187356 -1.825456  1.638100 1.64
895 -0.181954 -1.820929  1.638975 1.64
896 -0.177431 -1.817331  1.639900 1.64
897 -0.173835 -1.814665  1.640830 1.64
898 -0.171171 -1.812903  1.641731 1.64
899 -0.169411 -1.811986  1.642575 1.64
900 -0.168497 -1.811828  1.643332 1.64
901 -0.168343 -1.812309  1.643966 1.64
902 -0.168830 -1.813256  1.644426 1.64
903 -0.169784 -1.814423  1.644639 1.64
904 -0.170960 -1.815477  1.644518 1.64
905 -0.172022 -1.815985  1.643964 1.64
906 -0.172535 -1.815427  1.642892 1.64
907 -0.171977 -1.813237  1.641260 1.64
908 -0.169777 -1.808885  1.639108 1.64
909 -0.165401 -1.802020  1.636619 1.64
910 -0.158497 -1.792668  1.634172 1.63
911 -0.149091 -1.781460  1.632369 1.63
912 -0.137830 -1.769810  1.631980 1.63
913 -0.126150 -1.759886  1.633735 1.63
914 -0.116248 -1.754225  1.637977 1.64
915 -0.110664 -1.754974  1.644310 1.64
916 -0.111521 -1.763060  1.651539 1.65
917 -0.119697 -1.777753  1.658056 1.66
918 -0.134429 -1.796927  1.662498 1.66
919 -0.153592 -1.817828  1.664237 1.66
920 -0.174451 -1.837859  1.663409 1.66
921 -0.194433 -1.855053  1.660620 1.66
922 -0.211587 -1.868176  1.656589 1.66
923 -0.224682 -1.876614  1.651932 1.65
924 -0.233101 -1.880193  1.647092 1.65
925 -0.236668 -1.879036  1.642367 1.64
926 -0.235502 -1.873462  1.637960 1.64
927 -0.229921 -1.863940  1.634019 1.63
928 -0.220392 -1.851065  1.630673 1.63
929 -0.207512 -1.835546  1.628034 1.63
930 -0.191989 -1.818192  1.626203 1.63
931 -0.174633 -1.799887  1.625254 1.63
932 -0.156331 -1.781551  1.625220 1.63
933 -0.138004 -1.764070  1.626066 1.63
934 -0.120538 -1.748209  1.627671 1.63
935 -0.104699 -1.734509  1.629810 1.63
936 -0.091024 -1.723192  1.632167 1.63
937 -0.079731 -1.714101  1.634370 1.63
938 -0.070658 -1.706719  1.636061 1.64
939 -0.063281 -1.700261  1.636980 1.64
940 -0.056815 -1.693854  1.637039 1.64
941 -0.050385 -1.686745  1.636360 1.64
942 -0.043244 -1.678505  1.635262 1.64
943 -0.034968 -1.669168  1.634200 1.63
944 -0.025599 -1.659284  1.633685 1.63
945 -0.015695 -1.649861  1.634166 1.63
946 -0.006268 -1.642202  1.635934 1.64
947 0.001374 -1.637650  1.639024 1.64
948 0.005892 -1.637294  1.643186 1.64
949 0.006206 -1.641714  1.647920 1.65
950 0.001747 -1.650853  1.652600 1.65
951 -0.007419 -1.664057  1.656639 1.66
952 -0.020634 -1.680261  1.659627 1.66
953 -0.036833 -1.698228  1.661395 1.66
954 -0.054786 -1.716786  1.662000 1.66
955 -0.073326 -1.734974  1.661648 1.66
956 -0.091496 -1.752111  1.660615 1.66
957 -0.108617 -1.767793  1.659176 1.66
958 -0.124287 -1.781853  1.657566 1.66
959 -0.138340 -1.794305  1.655965 1.66
960 -0.150787 -1.805283  1.654495 1.65
961 -0.161763 -1.814998  1.653235 1.65
962 -0.171477 -1.823704  1.652227 1.65
963 -0.180183 -1.831679  1.651497 1.65
964 -0.188158 -1.839216  1.651058 1.65
965 -0.195695 -1.846612  1.650917 1.65
966 -0.203092 -1.854169  1.651077 1.65
967 -0.210651 -1.862176  1.651525 1.65
968 -0.218662 -1.870888  1.652226 1.65
969 -0.227382 -1.880491  1.653109 1.65
970 -0.236996 -1.891054  1.654059 1.65
971 -0.247572 -1.902486  1.654914 1.65
972 -0.259016 -1.914501  1.655486 1.66
973 -0.271041 -1.926634  1.655593 1.66
974 -0.283179 -1.938275  1.655096 1.66
975 -0.294819 -1.948746  1.653927 1.65
976 -0.305285 -1.957385  1.652100 1.65
977 -0.313916 -1.963615  1.649700 1.65
978 -0.320136 -1.966987  1.646851 1.65
979 -0.323499 -1.967194  1.643695 1.64
980 -0.323698 -1.964064  1.640367 1.64
981 -0.320562 -1.957544  1.636982 1.64
982 -0.314035 -1.947677  1.633642 1.63
983 -0.304162 -1.934607  1.630445 1.63
984 -0.291084 -1.918575  1.627491 1.63
985 -0.275043 -1.899941  1.624898 1.62
986 -0.256401 -1.879202  1.622802 1.62
987 -0.235653 -1.856998  1.621345 1.62
988 -0.213443 -1.834104  1.620661 1.62
989 -0.190547 -1.811392  1.620846 1.62
990 -0.167839 -1.789769  1.621930 1.62
991 -0.146225 -1.770089  1.623864 1.62
992 -0.126559 -1.753072  1.626513 1.63
993 -0.109558 -1.739232  1.629673 1.63
994 -0.095735 -1.728827  1.633092 1.63
995 -0.085346 -1.721852  1.636506 1.64
996 -0.078384 -1.718050  1.639666 1.64
997 -0.074592 -1.716952  1.642360 1.64
998 -0.073499 -1.717935  1.644436 1.64
999 -0.074483 -1.720288  1.645805 1.65
1000 -0.076833 -1.723285  1.646452 1.65
1001 -0.079823 -1.726245  1.646422 1.65
1002 -0.082774 -1.728588  1.645814 1.65
1003 -0.085108 -1.729861  1.644753 1.64
1004 -0.086372 -1.729747  1.643375 1.64
1005 -0.086251 -1.728058  1.641807 1.64
1006 -0.084557 -1.724710  1.640153 1.64
1007 -0.081203 -1.719698  1.638495 1.64
1008 -0.076187 -1.713093  1.636906 1.64
1009 -0.069576 -1.705035  1.635459 1.64
1010 -0.061510 -1.695751  1.634241 1.63
1011 -0.052220 -1.685574  1.633354 1.63
1012 -0.042036 -1.674946  1.632910 1.63
1013 -0.031402 -1.664414  1.633012 1.63
1014 -0.020869 -1.654609  1.633740 1.63
1015 -0.011066 -1.646196  1.635131 1.64
1016 -0.002660 -1.639822  1.637163 1.64
1017 0.003704 -1.636044  1.639748 1.64
1018 0.007467 -1.635264  1.642731 1.64
1019 0.008231 -1.637672  1.645903 1.65
1020 0.005805 -1.643213  1.649019 1.65
1021 0.000249 -1.651583  1.651832 1.65
1022 -0.008132 -1.662260  1.654128 1.65
1023 -0.018815 -1.674565  1.655750 1.66
1024 -0.031120 -1.687737  1.656616 1.66
1025 -0.044289 -1.701006  1.656717 1.66
1026 -0.057552 -1.713651  1.656099 1.66
1027 -0.070190 -1.725038  1.654849 1.65
1028 -0.081568 -1.734640  1.653072 1.65
1029 -0.091158 -1.742057  1.650899 1.65
1030 -0.098562 -1.747048  1.648486 1.65
1031 -0.103536 -1.749556  1.646019 1.65
1032 -0.106029 -1.749742  1.643713 1.64
1033 -0.106201 -1.747984  1.641783 1.64
1034 -0.104434 -1.744852  1.640418 1.64
1035 -0.101299 -1.741049  1.639749 1.64
1036 -0.097500 -1.737319  1.639819 1.64
1037 -0.093780 -1.734352  1.640572 1.64
1038 -0.090830 -1.732687  1.641857 1.64
1039 -0.089183 -1.732626  1.643442 1.64
1040 -0.089142 -1.734192  1.645050 1.65
1041 -0.090724 -1.737124  1.646400 1.65
1042 -0.093667 -1.740920  1.647253 1.65
1043 -0.097465 -1.744922  1.647457 1.65
1044 -0.101463 -1.748433  1.646970 1.65
1045 -0.104963 -1.750825  1.645862 1.65
1046 -0.107338 -1.751633  1.644295 1.64
1047 -0.108130 -1.750624  1.642494 1.64
1048 -0.107103 -1.747814  1.640711 1.64
1049 -0.104278 -1.743472  1.639194 1.64
1050 -0.099924 -1.738090  1.638165 1.1051051 -0.094536 -1.732331  1.637795 1.64
1052 -0.088778 -1.726961  1.638183 1.64
1053 -0.083416 -1.722745  1.639330 1.64
1054 -0.079216 -1.720342  1.641126 1.64
1055 -0.076834 -1.720185  1.643351 1.64
1056 -0.076700 -1.722404  1.645704 1.65
1057 -0.078940 -1.726791  1.647851 1.65
1058 -0.083342 -1.732834  1.649492 1.65
1059 -0.089392 -1.739811  1.650419 1.65
1060 -0.096366 -1.746911  1.650545 1.65
1061 -0.103457 -1.753371  1.649914 1.65
1062 -0.109903 -1.758573  1.648670 1.65
1063 -0.115089 -1.762110  1.647021 1.65
1064 -0.118612 -1.763807  1.645195 1.65
1065 -0.120297 -1.763699  1.643401 1.64
1066 -0.120182 -1.761983  1.641801 1.64
1067 -0.118464 -1.758958  1.640494 1.64
1068 -0.115439 -1.754961  1.639522 1.64
1069 -0.111445 -1.750323  1.638878 1.64
1070 -0.106809 -1.745337  1.638528 1.64
1071 -0.101823 -1.740258  1.638435 1.64
1072 -0.096743 -1.735321  1.638578 1.64
1073 -0.091802 -1.730770  1.638967 1.64
1074 -0.087247 -1.726885  1.639638 1.64
1075 -0.083361 -1.723987  1.640626 1.64
1076 -0.080467 -1.722403  1.641936 1.64
1077 -0.078894 -1.722386  1.643492 1.64
1078 -0.078894 -1.724020  1.645125 1.65
1079 -0.080549 -1.727131  1.646582 1.65
1080 -0.083680 -1.731248  1.647568 1.65
1081 -0.087811 -1.735622  1.647811 1.65
1082 -0.092192 -1.739313  1.647121 1.65
1083 -0.095881 -1.741305  1.645425 1.65
1084 -0.097862 -1.740644  1.642782 1.64
1085 -0.097181 -1.736566  1.639384 1.64
1086 -0.093075 -1.728617  1.635542 1.64
1087 -0.085092 -1.716769  1.631677 1.63
1088 -0.073208 -1.701508  1.628301 1.63
1089 -0.057914 -1.683874  1.625960 1.63
1090 -0.040262 -1.665395  1.625133 1.63
1091 -0.021791 -1.647877  1.626086 1.63
1092 -0.004308 -1.633033  1.628725 1.63
1093 0.010483 -1.622077  1.632560 1.63
1094 0.021390 -1.615462  1.636852 1.64
1095 0.027982 -1.612926  1.640908 1.64
1096 0.030534 -1.613870  1.644404 1.64
1097 0.029636 -1.617897  1.647533 1.65
1098 0.025662 -1.625239  1.650902 1.65
1099 0.018350 -1.636839  1.655189 1.66
1100 0.006732 -1.653979  1.660711 1.66
1101 -0.010472 -1.677586  1.667114 1.67
1102 -0.034161 -1.707577  1.673416 1.67
1103 -0.064213 -1.742625  1.678413 1.68
1104 -0.099279 -1.780502  1.681223 1.68
1105 -0.137133 -1.818731  1.681598 1.68
1106 -0.175321 -1.855193  1.679872 1.68
1107 -0.211741 -1.888420  1.676679 1.68
1108 -0.244936 -1.917596  1.672660 1.67
1109 -0.274094 -1.942397  1.668304 1.67
1110 -0.298887 -1.962792  1.663905 1.66
1111 -0.319280 -1.978889  1.659609 1.66
1112 -0.335376 -1.990846  1.655469 1.66
1113 -0.347332 -1.998842  1.651510 1.65
1114 -0.355326 -2.003085  1.647758 1.65
1115 -0.359564 -2.003827  1.644262 1.64
1116 -0.360301 -2.001391  1.641090 1.64
1117 -0.357862 -1.996182  1.638321 1.64
1118 -0.352649 -1.988675  1.636026 1.64
1119 -0.345142 -1.979398  1.634255 1.63
1120 -0.335867 -1.968885  1.633017 1.63
1121 -0.325360 -1.957637  1.632277 1.63
1122 -0.314119 -1.946080  1.631962 1.63
1123 -0.302567 -1.934548  1.631981 1.63
1124 -0.291037 -1.923296  1.632259 1.63
1125 -0.279783 -1.912542  1.632760 1.63
1126 -0.269024 -1.902526  1.633502 1.63
1127 -0.259004 -1.893541  1.634537 1.63
1128 -0.250020 -1.885918  1.635897 1.64
1129 -0.242408 -1.879943  1.637535 1.64
1130 -0.236453 -1.875726  1.639273 1.64
1131 -0.232261 -1.873073  1.640813 1.64
1132 -0.229628 -1.871431  1.641803 1.64
1133 -0.227997 -1.869942  1.641945 1.64
1134 -0.226504 -1.867595  1.641091 1.64
1135 -0.224141 -1.863430  1.639289 1.64
1136 -0.219949 -1.856728  1.636778 1.64
1137 -0.213218 -1.847150  1.633932 1.63
1138 -0.203611 -1.834792  1.631181 1.63
1139 -0.191231 -1.820175  1.628943 1.63
1140 -0.176602 -1.804147  1.627545 1.63
1141 -0.160577 -1.787739  1.627162 1.63
1142 -0.144183 -1.771965  1.627782 1.63
1143 -0.128432 -1.757643  1.629211 1.63
1144 -0.114135 -1.745261  1.631125 1.63
1145 -0.101774 -1.734937  1.633164 1.63
1146 -0.091464 -1.726477  1.635013 1.64
1147 -0.083009 -1.719477  1.636468 1.64
1148 -0.076007 -1.713447  1.637440 1.64
1149 -0.069969 -1.707917  1.637947 1.64
1150 -0.064428 -1.702526  1.638098 1.64
1151 -0.059021 -1.697088  1.638067 1.64
1152 -0.053566 -1.691656  1.638090 1.64
1153 -0.048115 -1.686553  1.638437 1.64
1154 -0.042997 -1.682378  1.639381 1.64
1155 -0.038814 -1.679954  1.641140 1.64
1156 -0.036395 -1.680214  1.643820 1.64
1157 -0.036672 -1.684023  1.647351 1.65
1158 -0.040510 -1.691979  1.651469 1.65
1159 -0.048500 -1.704240  1.655740 1.66
1160 -0.060795 -1.720441  1.659646 1.66
1161 -0.077020 -1.739718  1.662699 1.66
1162 -0.096308 -1.760855  1.664548 1.66
1163 -0.117442 -1.782485  1.665043 1.67
1164 -0.139057 -1.803301  1.664243 1.66
1165 -0.159851 -1.822221  1.662370 1.66
1166 -0.178748 -1.838490  1.659743 1.66
1167 -0.194994 -1.851710  1.656717 1.66
1168 -0.208194 -1.861822  1.653628 1.65
1169 -0.218291 -1.869053  1.650762 1.65
1170 -0.225511 -1.873850  1.648339 1.65
1171 -0.230303 -1.876810  1.646508 1.65
1172 -0.233262 -1.878609  1.645347 1.65
1173 -0.235065 -1.879934  1.644869 1.64
1174 -0.236398 -1.881418  1.645020 1.65
1175 -0.237892 -1.883578  1.645686 1.65
1176 -0.240065 -1.886772  1.646707 1.65
1177 -0.243273 -1.891162  1.647889 1.65
1178 -0.247676 -1.896705  1.649030 1.65
1179 -0.253230 -1.903170  1.649940 1.65
1180 -0.259702 -1.910165  1.650463 1.65
1181 -0.266701 -1.917191  1.650491 1.65
1182 -0.273728 -1.923695  1.649967 1.65
1183 -0.280228 -1.929120  1.648892 1.65
1184 -0.285648 -1.932959  1.647311 1.65
1185 -0.289480 -1.934786  1.645306 1.65
1186 -0.291299 -1.934279  1.642980 1.64
1187 -0.290784 -1.931236  1.640452 1.64
1188 -0.287733 -1.925577  1.637844 1.64
1189 -0.282066 -1.917341  1.635276 1.64
1190 -0.273823 -1.906683  1.632860 1.63
1191 -0.263160 -1.893856  1.630696 1.63
1192 -0.250330 -1.879191  1.628861 1.63
1193 -0.235664 -1.863067  1.627403 1.63
1194 -0.219543 -1.845877  1.626334 1.63
1195 -0.202357 -1.827985  1.625629 1.63
1196 -0.184471 -1.809704  1.625233 1.63
1197 -0.166195 -1.791270  1.625075 1.63
1198 -0.147764 -1.772853  1.625089 1.63
1199 -0.129348 -1.754575  1.625227 1.63
1200 -0.111069 -1.736546  1.625477 1.63
1201 -0.093035 -1.718907  1.625872 1.63
1202 -0.075387 -1.701876  1.626489 1.63
