#Step   Etot   PotE Ktot  T
310 2.085247 -1.057704  3.142951 3.14
311 2.085398 -1.039564  3.124962 3.12
312 2.085678 -1.014553  3.100231 3.10
313 2.086036 -0.986564  3.072601 3.07
314 2.086399 -0.960706  3.047106 3.05
315 2.086687 -0.942171  3.028858 3.03
316 2.086844 -0.935038  3.021882 3.02
317 2.086853 -0.941415  3.028268 3.03
318 2.086741 -0.961166  3.047907 3.05
319 2.086556 -0.992257  3.078812 3.08
320 2.086350 -1.031464  3.117814 3.12
321 2.086164 -1.075159  3.161324 3.16
322 2.086021 -1.119936  3.205957 3.21
323 2.085925 -1.162981  3.248906 3.25
324 2.085872 -1.202211  3.288083 3.29
325 2.085850 -1.236227  3.322077 3.32
326 2.085845 -1.264169  3.350014 3.35
327 2.085847 -1.285539  3.371386 3.37
328 2.085851 -1.300057  3.385908 3.39
329 2.085855 -1.307582  3.393437 3.39
330 2.085865 -1.308100  3.393966 3.39
331 2.085889 -1.301789  3.387679 3.39
332 2.085936 -1.289129  3.375065 3.38
333 2.086013 -1.271020  3.357033 3.36
334 2.086118 -1.248856  3.334974 3.33
335 2.086238 -1.224471  3.310709 3.31
336 2.086346 -1.199924  3.286270 3.29
337 2.086413 -1.177098  3.263511 3.26
338 2.086414 -1.157249  3.243663 3.24
339 2.086347 -1.140653  3.227000 3.23
340 2.086232 -1.126571  3.212804 3.21
341 2.086112 -1.113570  3.199682 3.20
342 2.086032 -1.100122  3.186153 3.19
343 2.086026 -1.085268  3.171294 3.17
344 2.086108 -1.069128  3.155236 3.16
345 2.086266 -1.053090  3.139355 3.14
346 2.086459 -1.039606  3.126065 3.13
347 2.086633 -1.031608  3.118241 3.12
348 2.086733 -1.031689  3.118422 3.12
349 2.086728 -1.041314  3.128042 3.13
350 2.086618 -1.060349  3.146967 3.15
351 2.086437 -1.087077  3.173514 3.17
352 2.086234 -1.118670  3.204904 3.20
353 2.086056 -1.151901  3.237957 3.24
354 2.085938 -1.183864  3.269801 3.27
355 2.085892 -1.212483  3.298374 3.30
356 2.085909 -1.236728  3.322637 3.32
357 2.085963 -1.256508  3.342471 3.34
358 2.086021 -1.272309  3.358329 3.36
359 2.086052 -1.284713  3.370765 3.37
360 2.086043 -1.293983  3.380026 3.38
361 2.086003 -1.299874  3.385877 3.39
362 2.085951 -1.301742  3.387693 3.39
363 2.085912 -1.298838  3.384750 3.38
364 2.085906 -1.290662  3.376568 3.38
365 2.085939 -1.277237  3.363177 3.36
366 2.086012 -1.259232  3.345245 3.35
367 2.086114 -1.237942  3.324056 3.32
368 2.086225 -1.215116  3.301341 3.30
369 2.086320 -1.192659  3.278979 3.28
370 2.086373 -1.172239  3.258612 3.26
371 2.086370 -1.154905  3.241274 3.24
372 2.086312 -1.140865  3.227178 3.23
373 2.086222 -1.129530  3.215752 3.22
374 2.086125 -1.119794  3.205919 3.21
375 2.086043 -1.110425  3.196468 3.20
376 2.085986 -1.100379  3.186365 3.19
377 2.085955 -1.088962  3.174917 3.17
378 2.085944 -1.075850  3.161794 3.16
379 2.085945 -1.061011  3.146956 3.15
380 2.085948 -1.044576  3.130525 3.13
381 2.085945 -1.026699  3.112644 3.11
382 2.085933 -1.007436  3.093369 3.09
383 2.085917 -0.986726  3.072643 3.07
384 2.085908 -0.964467  3.050375 3.05
385 2.085920 -0.940688  3.026608 3.03
386 2.085964 -0.915754  3.001718 3.00
387 2.086042 -0.890522  2.976565 2.98
388 2.086141 -0.866363  2.952504 2.95
389 2.086232 -0.844950  2.931183 2.93
390 2.086284 -0.827863  2.914147 2.91
391 2.086268 -0.816107  2.902375 2.90
392 2.086171 -0.809733  2.895903 2.90
393 2.085997 -0.807664  2.893661 2.89
394 2.085775 -0.807809  2.893584 2.89
395 2.085570 -0.807544  2.893114 2.89
396 2.085479 -0.804697  2.890176 2.89
397 2.085607 -0.798981  2.884589 2.88
398 2.085986 -0.793365  2.879351 2.88
399 2.086498 -0.794298  2.880796 2.88
400 2.086896 -0.809801  2.896697 2.90
401 2.086946 -0.845748  2.932694 2.93
402 2.086609 -0.902514  2.989123 2.99
403 2.086059 -0.974408  3.060467 3.06
404 2.085540 -1.052208  3.137748 3.14
405 2.085200 -1.126761  3.211961 3.21
406 2.085057 -1.191383  3.276440 3.28
407 2.085058 -1.242401  3.327459 3.33
408 2.085141 -1.278536  3.363677 3.36
409 2.085274 -1.300082  3.385356 3.39
410 2.085446 -1.308392  3.393838 3.39
411 2.085659 -1.305678  3.391336 3.39
412 2.085900 -1.294930  3.380830 3.38
413 2.086141 -1.279684  3.365825 3.37
414 2.086338 -1.263525  3.349863 3.35
415 2.086457 -1.249424  3.335881 3.34
416 2.086497 -1.239233  3.325730 3.33
417 2.086488 -1.233636  3.320124 3.32
418 2.086471 -1.232553  3.319025 3.32
419 2.086470 -1.235705  3.322175 3.32
420 2.086482 -1.242956  3.329438 3.33
421 2.086485 -1.254296  3.340781 3.34
422 2.086456 -1.269548  3.356004 3.36
423 2.086383 -1.288051  3.374434 3.37
424 2.086271 -1.308507  3.394778 3.39
425 2.086138 -1.329061  3.415199 3.42
426 2.086010 -1.347587  3.433597 3.43
427 2.085913 -1.362079  3.447992 3.45
428 2.085867 -1.371041  3.456909 3.46
