#Step   Etot   PotE Ktot  T
580 0.847686 -1.374849  2.222535 2.22
581 0.847763 -1.367388  2.215151 2.22
582 0.847769 -1.367749  2.215518 2.22
583 0.847690 -1.376028  2.223719 2.22
584 0.847547 -1.391003  2.238550 2.24
585 0.847381 -1.410410  2.257791 2.26
586 0.847245 -1.431592  2.278837 2.28
587 0.847170 -1.452240  2.299410 2.30
588 0.847164 -1.470896  2.318060 2.32
589 0.847208 -1.487087  2.334295 2.33
590 0.847276 -1.501099  2.348375 2.35
591 0.847337 -1.513580  2.360917 2.36
592 0.847374 -1.525130  2.372504 2.37
593 0.847381 -1.536027  2.383408 2.38
594 0.847364 -1.546146  2.393511 2.39
595 0.847334 -1.555033  2.402367 2.40
596 0.847301 -1.562055  2.409356 2.41
597 0.847272 -1.566567  2.413839 2.41
598 0.847249 -1.568011  2.415260 2.42
599 0.847231 -1.565959  2.413190 2.41
600 0.847216 -1.560105  2.407321 2.41
601 0.847203 -1.550243  2.397446 2.40
602 0.847194 -1.536267  2.383461 2.38
603 0.847194 -1.518192  2.365386 2.37
604 0.847208 -1.496231  2.343438 2.34
605 0.847243 -1.470871  2.318114 2.32
606 0.847301 -1.442965  2.290267 2.29
607 0.847383 -1.413759  2.261142 2.26
608 0.847482 -1.384864  2.232345 2.23
609 0.847589 -1.358150  2.205739 2.21
610 0.847695 -1.335602  2.183297 2.18
611 0.847785 -1.319136  2.166921 2.17
612 0.847833 -1.310335  2.158168 2.16
613 0.847814 -1.310079  2.157894 2.16
614 0.847712 -1.318150  2.165862 2.17
615 0.847541 -1.333028  2.180569 2.18
616 0.847342 -1.352118  2.199459 2.20
617 0.847160 -1.372338  2.219499 2.22
618 0.847028 -1.390823  2.237851 2.24
619 0.846954 -1.405401  2.252355 2.25
620 0.846930 -1.414769  2.261699 2.26
621 0.846943 -1.418416  2.265359 2.27
622 0.846985 -1.416468  2.263453 2.26
623 0.847051 -1.409549  2.256600 2.26
624 0.847139 -1.398709  2.245848 2.25
625 0.847245 -1.385376  2.232621 2.23
626 0.847364 -1.371295  2.218659 2.22
627 0.847482 -1.358395  2.205877 2.21
628 0.847582 -1.348577  2.196159 2.20
629 0.847647 -1.343445  2.191092 2.19
630 0.847664 -1.344041  2.191705 2.19
631 0.847632 -1.350653  2.198285 2.20
