#Step   Etot   PotE Ktot  T
553 2.329530 -0.987229  3.316759 3.32
554 2.329517 -0.984406  3.313922 3.31
555 2.329419 -0.987069  3.316488 3.32
556 2.329288 -0.993937  3.323225 3.32
557 2.329195 -1.003250  3.332445 3.33
558 2.329189 -1.013737  3.342926 3.34
559 2.329268 -1.025288  3.354556 3.35
560 2.329370 -1.038876  3.368246 3.37
561 2.446741 -1.055573  3.502315 3.50
562 2.446699 -1.075066  3.521765 3.52
563 2.446589 -1.096256  3.542845 3.54
564 2.446474 -1.117013  3.563487 3.56
565 2.446403 -1.135086  3.581488 3.58
566 2.446385 -1.148837  3.595222 3.60
567 2.446404 -1.157471  3.603875 3.60
568 2.446432 -1.160837  3.607269 3.61
569 2.446443 -1.159063  3.605506 3.61
570 2.446418 -1.152193  3.598611 3.60
571 2.446347 -1.139922  3.586269 3.59
572 2.446230 -1.121462  3.567693 3.57
573 2.446089 -1.095599  3.541688 3.54
574 2.445970 -1.061030  3.507000 3.51
575 2.445955 -1.017100  3.463055 3.46
576 2.446145 -0.964993  3.411138 3.41
577 2.446596 -0.909072  3.355669 3.36
578 2.447216 -0.857443  3.304660 3.30
579 2.447720 -0.820278  3.267998 3.27
580 2.447799 -0.805552  3.253352 3.25
581 2.679611 -0.813976  3.493587 3.49
582 2.678985 -0.839102  3.518087 3.52
583 2.678431 -0.871267  3.549698 3.55
584 2.678086 -0.901413  3.579500 3.58
585 2.677932 -0.923381  3.601312 3.60
586 2.677890 -0.933939  3.611829 3.61
587 2.677903 -0.931863  3.609765 3.61
588 2.677959 -0.917134  3.595093 3.60
589 2.678090 -0.890768  3.568858 3.57
590 2.678343 -0.855199  3.533542 3.53
591 2.678737 -0.814845  3.493582 3.49
592 2.679222 -0.776232  3.455454 3.46
593 2.679668 -0.747100  3.426768 3.43
594 2.679918 -0.734400  3.414318 3.41
595 2.679889 -0.742001  3.421890 3.42
596 2.679624 -0.769460  3.449083 3.45
597 2.679247 -0.812610  3.491856 3.49
598 2.678866 -0.865326  3.544193 3.54
599 2.678531 -0.921188  3.599719 3.60
600 2.678250 -0.974341  3.652591 3.65
601 2.511002 -1.019318  3.530321 3.53
602 2.510853 -1.054010  3.564863 3.56
603 2.510796 -1.075766  3.586561 3.59
604 2.510841 -1.083528  3.594368 3.59
605 2.510987 -1.077988  3.588975 3.59
606 2.511227 -1.061574  3.572800 3.57
607 2.511543 -1.038292  3.549836 3.55
608 2.511901 -1.013400  3.525301 3.53
609 2.512228 -0.992754  3.504981 3.50
610 2.512423 -0.981657  3.494080 3.49
611 2.512399 -0.983319  3.495718 3.50
612 2.512152 -0.997597  3.509749 3.51
613 2.511780 -1.020944  3.532725 3.53
614 2.511423 -1.047830  3.559253 3.56
615 2.511174 -1.072750  3.583924 3.58
616 2.511057 -1.091681  3.602738 3.60
617 2.511052 -1.102544  3.613596 3.61
618 2.511134 -1.105011  3.616146 3.62
619 2.511282 -1.100161  3.611443 3.61
620 2.511466 -1.090133  3.601599 3.60
621 2.395597 -1.078250  3.473846 3.47
622 2.395679 -1.067174  3.462853 3.46
623 2.395638 -1.058150  3.453788 3.45
624 2.395484 -1.050656  3.446141 3.45
625 2.395274 -1.042542  3.437816 3.44
626 2.395088 -1.030866  3.425954 3.43
627 2.394991 -1.013059  3.408050 3.41
628 2.395012 -0.987881  3.382893 3.38
629 2.395148 -0.955894  3.351041 3.35
630 2.395361 -0.919384  3.314745 3.31
631 2.395598 -0.881833  3.277431 3.28
