#Step   Etot   PotE Ktot  T
360 2.305328 -1.079402  3.384730 3.38
361 2.376898 -1.066276  3.443173 3.44
362 2.376753 -1.045376  3.422129 3.42
363 2.376538 -1.015048  3.391586 3.39
364 2.376245 -0.973023  3.349268 3.35
365 2.375929 -0.916459  3.292388 3.29
366 2.375753 -0.842939  3.218692 3.22
367 2.375984 -0.752969  3.128954 3.13
368 2.376826 -0.653618  3.030445 3.03
369 2.378111 -0.560782  2.938893 2.94
370 2.379212 -0.495958  2.875170 2.88
371 2.960851 -0.469889  3.430741 3.43
372 2.960422 -0.490429  3.450851 3.45
373 2.959418 -0.550677  3.510095 3.51
374 2.958286 -0.634007  3.592293 3.59
375 2.957478 -0.721072  3.678551 3.68
376 2.957216 -0.796832  3.754048 3.75
377 2.957410 -0.854189  3.811599 3.81
378 2.957803 -0.893105  3.850908 3.85
379 2.958164 -0.917095  3.875259 3.88
380 2.958402 -0.929888  3.888290 3.89
381 2.526638 -0.935340  3.461978 3.46
382 2.526762 -0.937049  3.463811 3.46
383 2.526940 -0.936332  3.463273 3.46
384 2.527161 -0.935349  3.462509 3.46
385 2.527365 -0.936898  3.464263 3.46
386 2.527487 -0.943584  3.471071 3.47
387 2.527486 -0.956856  3.484342 3.48
388 2.527360 -0.976405  3.503766 3.50
389 2.527146 -1.000155  3.527301 3.53
390 2.526897 -1.024774  3.551670 3.55
391 2.431406 -1.046474  3.477880 3.48
392 2.431233 -1.062478  3.493711 3.49
393 2.431143 -1.070334  3.501477 3.50
394 2.431146 -1.068953  3.500099 3.50
395 2.431235 -1.058771  3.490006 3.49
396 2.431384 -1.041628  3.473012 3.47
397 2.431561 -1.020377  3.451939 3.45
398 2.431749 -0.998411  3.430160 3.43
399 2.431944 -0.979322  3.411265 3.41
400 2.432127 -0.966738  3.398864 3.40
401 2.489772 -0.963639  3.453412 3.45
402 2.489691 -0.971667  3.461358 3.46
403 2.489389 -0.989671  3.479060 3.48
404 2.488969 -1.013148  3.502118 3.50
405 2.488608 -1.035719  3.524328 3.52
406 2.488437 -1.051707  3.540144 3.54
407 2.488482 -1.058119  3.546601 3.55
408 2.488686 -1.055156  3.543842 3.54
409 2.488961 -1.045469  3.534429 3.53
410 2.489219 -1.032876  3.522095 3.52
411 2.423705 -1.021411  3.445116 3.45
412 2.423758 -1.013657  3.437416 3.44
413 2.423692 -1.010298  3.433990 3.43
414 2.423543 -1.010218  3.433761 3.43
415 2.423374 -1.011059  3.434433 3.43
416 2.423248 -1.010137  3.433385 3.43
417 2.423203 -1.005380  3.428583 3.43
418 2.423253 -0.995946  3.419199 3.42
419 2.423387 -0.982441  3.405828 3.41
420 2.423579 -0.966784  3.390363 3.39
421 2.489837 -0.951413  3.441250 3.44
422 2.490014 -0.939355  3.429369 3.43
423 2.490112 -0.933178  3.423290 3.42
424 2.490118 -0.934250  3.424368 3.42
425 2.490055 -0.942530  3.432585 3.43
426 2.489960 -0.956880  3.446840 3.45
427 2.489863 -0.975620  3.465483 3.47
428 2.489771 -0.996967  3.486738 3.49
429 2.489681 -1.019214  3.508895 3.51
430 2.489588 -1.040723  3.530310 3.53
431 2.415588 -1.059898  3.475486 3.48
432 2.415489 -1.075605  3.491094 3.49
433 2.415396 -1.086341  3.501736 3.50
434 2.415324 -1.090823  3.506146 3.51
435 2.415298 -1.088225  3.503522 3.50
436 2.415349 -1.078537  3.493886 3.49
437 2.415505 -1.063008  3.478513 3.48
438 2.415758 -1.044450  3.460208 3.46
439 2.416048 -1.027043  3.443091 3.44
440 2.416284 -1.015404  3.431688 3.43
441 2.441115 -1.013120  3.454235 3.45
442 2.441093 -1.021855  3.462948 3.46
443 2.440977 -1.041192  3.482169 3.48
444 2.440812 -1.069150  3.509962 3.51
445 2.440620 -1.102844  3.543464 3.54
446 2.440419 -1.138921  3.579340 3.58
447 2.440237 -1.173904  3.614140 3.61
448 2.440108 -1.204643  3.644751 3.64
449 2.440061 -1.228849  3.668911 3.67
450 2.440107 -1.245529  3.685636 3.69
451 2.210992 -1.255438  3.466429 3.47
452 2.211134 -1.261216  3.472350 3.47
453 2.211260 -1.264823  3.476083 3.48
454 2.211333 -1.268000  3.479333 3.48
455 2.211340 -1.271731  3.483071 3.48
456 2.211293 -1.276065  3.487358 3.49
457 2.211216 -1.280275  3.491492 3.49
458 2.211133 -1.283212  3.494346 3.49
459 2.211066 -1.283680  3.494747 3.49
460 2.211035 -1.280776  3.491811 3.49
461 2.175653 -1.274313  3.449966 3.45
462 2.175734 -1.264871  3.440605 3.44
463 2.175871 -1.253865  3.429735 3.43
464 2.176037 -1.243511  3.419548 3.42
465 2.176190 -1.236423  3.412614 3.41
466 2.176282 -1.234960  3.411242 3.41
467 2.176279 -1.240510  3.416788 3.42
468 2.176182 -1.253026  3.429208 3.43
469 2.176021 -1.271028  3.447049 3.45
470 2.175838 -1.292037  3.467875 3.47
471 2.164200 -1.313201  3.477401 3.48
472 2.164054 -1.331880  3.495933 3.50
473 2.163932 -1.345745  3.509677 3.51
474 2.163838 -1.352912  3.516750 3.52
475 2.163783 -1.352000  3.515783 3.52
476 2.163791 -1.342344  3.506135 3.51
477 2.163879 -1.324317  3.488196 3.49
478 2.164034 -1.299529  3.463563 3.46
479 2.164207 -1.270600  3.434807 3.43
480 2.164327 -1.240403  3.404730 3.40
481 2.216029 -1.210667  3.426696 3.43
482 2.215976 -1.182199  3.398175 3.40
483 2.215910 -1.154607  3.370517 3.37
484 2.215896 -1.127271  3.343167 3.34
485 2.215957 -1.100253  3.316210 3.32
486 2.216067 -1.074629  3.290695 3.29
487 2.216177 -1.052133  3.268310 3.27
488 2.216254 -1.034489  3.250743 3.25
489 2.216293 -1.022900  3.239192 3.24
490 2.216311 -1.017961  3.234272 3.23
491 2.438468 -1.019136  3.457604 3.46
492 2.438484 -1.025882  3.464366 3.46
493 2.438476 -1.038161  3.476637 3.48
494 2.438420 -1.055506  3.493925 3.49
495 2.438309 -1.076719  3.515028 3.52
496 2.438157 -1.099792  3.537949 3.54
497 2.437991 -1.122119  3.560110 3.56
498 2.437843 -1.140915  3.578758 3.58
499 2.437737 -1.153696  3.591432 3.59
500 2.437688 -1.158664  3.596352 3.60
501 2.297759 -1.155454  3.453212 3.45
502 2.297835 -1.144763  3.442598 3.44
503 2.297966 -1.127794  3.425760 3.43
